Status,Block Number,Base,Date,Plane Type,Stays With Plane,Flight Number,Departure City,Departure Time,Arrival City,Arrival Time
Locked,175,SFO,1,319,False,810,SFO,2035,PDX,2220
Locked,175,SFO,2,319,False,813,PDX,1800,SFO,1945
Locked,175,SFO,2,320,False,182,SFO,2135,EWR,0555
Locked,175,SFO,4,320,True,161,EWR,0905,LAX,1225
Locked,175,SFO,4,320,False,929,LAX,1335,SFO,1450
Locked,176,SFO,30,320,True,260,SFO,1215,LAS,1345
Locked,176,SFO,30,320,False,260,LAS,1435,JFK,2229
Locked,176,SFO,31,320,False,23,JFK,1035,SFO,1405
Locked,176,SFO,31,320,False,936,SFO,1620,LAX,1740
Locked,176,SFO,32,320,True,878,LAX,1200,DFW,1655
Locked,176,SFO,32,320,True,883,DFW,1740,LAX,1905
Locked,176,SFO,32,320,False,945,LAX,2005,SFO,2120
Locked,177,SFO,10,320,False,928,SFO,1325,LAX,1440
Locked,177,SFO,10,320,False,236,LAX,1630,ORD,2230
Locked,177,SFO,12,320,False,231,ORD,0835,LAX,1115
Locked,177,SFO,12,320,False,783,LAX,1320,SEA,1600
Locked,177,SFO,13,320,False,1780,SEA,0705,LAX,0935
Locked,177,SFO,13,319,True,474,LAX,1050,LAS,1200
Locked,177,SFO,13,319,False,469,LAS,1240,LAX,1350
Locked,177,SFO,13,320,False,933,LAX,1545,SFO,1705
Locked,178,SFO,17,320,True,906,SFO,1325,LAS,1455
Locked,178,SFO,17,320,True,909,LAS,1540,SFO,1715
Locked,178,SFO,17,320,False,910,SFO,1800,LAS,1930
Locked,178,SFO,18,320,False,491,LAS,0805,LAX,0915
Locked,178,SFO,18,320,False,232,LAX,1100,ORD,1700
Locked,178,SFO,19,320,False,241,ORD,1705,LAX,1945
Locked,178,SFO,19,320,False,947,LAX,2125,SFO,2245
Locked,179,SFO,19,320,True,906,SFO,1325,LAS,1455
Locked,179,SFO,19,320,True,909,LAS,1540,SFO,1715
Locked,179,SFO,19,320,False,910,SFO,1800,LAS,1930
Locked,179,SFO,20,320,False,491,LAS,0805,LAX,0915
Locked,179,SFO,20,320,False,334,LAX,1015,FLL,1800
Locked,179,SFO,21,320,False,347,FLL,1720,SFO,2050
Locked,179,SFO,26,320,True,906,SFO,1325,LAS,1455
Locked,179,SFO,26,320,True,909,LAS,1540,SFO,1715
Locked,179,SFO,26,320,False,910,SFO,1800,LAS,1930
Locked,179,SFO,27,320,False,491,LAS,0805,LAX,0915
Locked,179,SFO,27,320,False,334,LAX,1015,FLL,1800
Locked,179,SFO,28,320,False,347,FLL,1720,SFO,2050
Locked,180,SFO,29,319,True,906,SFO,1345,LAS,1515
Locked,180,SFO,29,319,True,909,LAS,1601,SFO,1730
Locked,180,SFO,29,319,False,720,SFO,1810,DFW,2335
Locked,180,SFO,30,319,False,879,DFW,1445,LAX,1610
Locked,180,SFO,30,320,False,236,LAX,1705,ORD,2305
Locked,180,SFO,32,320,True,205,ORD,1430,SFO,1715
Locked,180,SFO,32,320,True,918,SFO,1810,LAS,1940
Locked,180,SFO,32,320,False,917,LAS,2025,SFO,2155
Locked,181,SFO,5,319,True,906,SFO,1345,LAS,1515
Locked,181,SFO,5,319,True,909,LAS,1601,SFO,1730
Locked,181,SFO,5,319,False,720,SFO,1810,DFW,2335
Locked,181,SFO,6,319,True,879,DFW,1445,LAX,1610
Locked,181,SFO,6,319,False,882,LAX,1700,DFW,2155
Locked,181,SFO,7,320,False,883,DFW,1740,LAX,1905
Locked,181,SFO,7,320,False,947,LAX,2050,SFO,2205
Locked,182,SFO,20,319,True,25,SFO,1400,PSP,1520
Locked,182,SFO,20,319,False,30,PSP,1605,SFO,1730
Locked,182,SFO,20,320,False,918,SFO,1835,LAS,2005
Locked,182,SFO,21,DHD,False,469,LAS,1240,LAX,1350
Locked,182,SFO,21,320,False,416,LAX,1550,JFK,2359
Locked,182,SFO,22,320,False,29,JFK,1850,SFO,2235
Locked,183,SFO,3,319,False,908,SFO,1440,LAS,1610
Locked,183,SFO,3,319,False,475,LAS,1715,LAX,1825
Locked,183,SFO,3,319,False,797,LAX,1945,SEA,2220
Locked,183,SFO,4,320,False,759,SEA,1855,SFO,2059
Locked,183,SFO,4,320,False,358,SFO,2255,BOS,0735
Locked,183,SFO,6,320,False,351,BOS,0850,SFO,1240
Locked,184,SFO,13,319,True,908,SFO,1450,LAS,1620
Locked,184,SFO,13,319,False,919,LAS,1700,SFO,1835
Locked,184,SFO,13,320,False,964,SFO,1955,SAN,2120
Locked,184,SFO,14,320,False,963,SAN,1725,SFO,1900
Locked,184,SFO,14,320,False,748,SFO,2005,SEA,2205
Locked,184,SFO,15,320,False,755,SEA,1450,SFO,1655
Locked,184,SFO,15,320,True,960,SFO,1750,SAN,1915
Locked,184,SFO,15,320,False,969,SAN,2010,SFO,2145
Locked,185,SFO,22,319,True,816,SFO,1535,PDX,1720
Locked,185,SFO,22,319,True,948,PDX,1805,SFO,1945
Locked,185,SFO,22,319,False,948,SFO,2110,LAX,2230
Locked,185,SFO,23,320,False,416,LAX,1550,JFK,2359
Locked,185,SFO,24,320,False,29,JFK,1850,SFO,2235
Locked,186,SFO,31,319,True,922,SFO,0645,LAX,0805
Locked,186,SFO,31,319,True,874,LAX,0900,DFW,1355
Locked,186,SFO,31,319,False,879,DFW,1445,LAX,1610
Locked,186,SFO,32,319,True,534,LAX,0700,SJC,0810
Locked,186,SFO,32,319,True,537,SJC,0855,LAX,1010
Locked,186,SFO,32,319,False,474,LAX,1050,LAS,1200
Locked,186,SFO,33,320,True,897,LAS,0700,SFO,0829
Locked,186,SFO,33,320,False,352,SFO,0925,BOS,1800
Locked,186,SFO,34,320,False,351,BOS,0850,SFO,1240
Locked,187,SFO,4,319,False,922,SFO,0645,LAX,0805
Locked,187,SFO,4,320,False,290,LAX,1035,CUN,1720
Locked,187,SFO,5,320,False,295,CUN,1820,LAX,2155
Locked,187,SFO,6,319,True,474,LAX,1050,LAS,1200
Locked,187,SFO,6,319,False,469,LAS,1240,LAX,1350
Locked,187,SFO,6,320,False,416,LAX,1545,JFK,2359
Locked,187,SFO,7,320,False,29,JFK,1855,SFO,2235
Locked,188,SFO,6,319,True,922,SFO,0645,LAX,0805
Locked,188,SFO,6,319,False,874,LAX,0900,DFW,1355
Locked,188,SFO,7,319,True,871,DFW,0720,LAX,0845
Locked,188,SFO,7,319,False,874,LAX,0930,DFW,1425
Locked,188,SFO,8,319,False,713,DFW,0800,SFO,0955
Locked,188,SFO,8,319,False,204,SFO,1115,ORD,1725
Locked,188,SFO,9,319,False,211,ORD,1820,SFO,2105
Locked,189,SFO,7,320,False,922,SFO,0645,LAX,0805
Locked,189,SFO,7,320,False,290,LAX,1035,CUN,1720
Locked,189,SFO,8,320,False,295,CUN,1615,LAX,1955
Locked,189,SFO,9,320,False,412,LAX,1345,JFK,2200
Locked,189,SFO,10,320,False,23,JFK,1030,SFO,1410
Locked,190,SFO,10,320,False,922,SFO,0645,LAX,0805
Locked,190,SFO,10,319,False,874,LAX,0915,DFW,1410
Locked,190,SFO,11,319,False,871,DFW,0700,LAX,0830
Locked,190,SFO,11,319,False,474,LAX,1050,LAS,1200
Locked,190,SFO,12,320,True,897,LAS,0700,SFO,0829
Locked,190,SFO,12,320,False,352,SFO,0925,BOS,1800
Locked,190,SFO,13,320,False,351,BOS,0840,SFO,1230
Locked,191,SFO,17,320,False,922,SFO,0645,LAX,0805
Locked,191,SFO,17,319,False,874,LAX,0915,DFW,1410
Locked,191,SFO,18,319,True,871,DFW,0700,LAX,0830
Locked,191,SFO,18,319,False,874,LAX,0915,DFW,1410
Locked,191,SFO,19,320,True,871,DFW,1000,LAX,1125
Locked,191,SFO,19,320,False,330,LAX,1400,FLL,2140
Locked,191,SFO,20,320,False,347,FLL,1720,SFO,2050
Locked,192,SFO,24,320,False,922,SFO,0645,LAX,0805
Locked,192,SFO,24,320,False,232,LAX,1010,ORD,1610
Locked,192,SFO,25,320,False,231,ORD,0835,LAX,1115
Locked,192,SFO,25,320,False,878,LAX,1210,DFW,1705
Locked,192,SFO,26,320,True,715,DFW,1335,SFO,1530
Locked,192,SFO,26,320,False,1934,SFO,1615,LAX,1735
Locked,192,SFO,26,319,False,797,LAX,1905,SEA,2140
Locked,192,SFO,27,320,False,755,SEA,1450,SFO,1655
Locked,192,SFO,27,320,True,960,SFO,1750,SAN,1915
Locked,192,SFO,27,320,False,969,SAN,2010,SFO,2145
Locked,193,SFO,27,320,False,922,SFO,0645,LAX,0805
Locked,193,SFO,27,320,False,232,LAX,1010,ORD,1610
Locked,193,SFO,28,319,False,205,ORD,1430,SFO,1715
Locked,193,SFO,28,319,False,942,SFO,1915,LAX,2035
Locked,193,SFO,29,320,False,927,LAX,1125,SFO,1245
Locked,193,SFO,29,320,False,1178,SFO,1425,EWR,2255
Locked,193,SFO,30,320,False,193,EWR,1729,SFO,2120
Locked,194,SFO,30,320,False,922,SFO,0645,LAX,0805
Locked,194,SFO,30,320,False,232,LAX,1010,ORD,1610
Locked,194,SFO,31,319,True,205,ORD,1430,SFO,1715
Locked,194,SFO,31,319,False,720,SFO,1815,DFW,2335
Locked,194,SFO,32,319,False,879,DFW,1455,LAX,1620
Locked,194,SFO,32,320,False,486,LAX,1715,LAS,1825
Locked,194,SFO,33,320,False,1903,LAS,1455,SFO,1630
Locked,194,SFO,33,319,True,960,SFO,1750,SAN,1915
Locked,194,SFO,33,319,False,969,SAN,2010,SFO,2145
Locked,195,SFO,31,320,False,350,SFO,0650,BOS,1530
Locked,195,SFO,32,320,False,367,BOS,1740,LAX,2115
Locked,195,SFO,33,319,False,935,LAX,0925,SFO,1045
Locked,195,SFO,33,319,False,928,SFO,1315,LAX,1430
Locked,195,SFO,33,320,False,416,LAX,1545,JFK,2359
Locked,195,SFO,34,320,False,27,JFK,1630,SFO,2010
Locked,196,SFO,3,320,False,350,SFO,0650,BOS,1530
Locked,196,SFO,4,320,False,367,BOS,1740,LAX,2115
Locked,196,SFO,5,320,False,412,LAX,1340,JFK,2200
Locked,196,SFO,6,320,False,23,JFK,1035,SFO,1405
Locked,197,SFO,31,320,True,950,SFO,0700,SAN,0825
Locked,197,SFO,31,320,True,953,SAN,0915,SFO,1045
Locked,197,SFO,31,320,False,714,SFO,1235,DFW,1800
Locked,197,SFO,32,319,True,879,DFW,1445,LAX,1610
Locked,197,SFO,32,319,False,882,LAX,1700,DFW,2155
Locked,197,SFO,33,319,True,879,DFW,1445,LAX,1610
Locked,197,SFO,33,319,False,882,LAX,1700,DFW,2155
Locked,197,SFO,34,320,False,715,DFW,1335,SFO,1525
Locked,197,SFO,34,319,True,960,SFO,1750,SAN,1915
Locked,197,SFO,34,319,False,969,SAN,1955,SFO,2130
Locked,198,SFO,3,320,True,950,SFO,0700,SAN,0825
Locked,198,SFO,3,320,False,953,SAN,0915,SFO,1045
Locked,198,SFO,3,320,False,204,SFO,1205,ORD,1820
Locked,198,SFO,4,320,True,205,ORD,1430,SFO,1715
Locked,198,SFO,4,320,False,918,SFO,1810,LAS,1940
Locked,198,SFO,5,320,False,491,LAS,0805,LAX,0915
Locked,198,SFO,5,320,False,232,LAX,1055,ORD,1655
Locked,198,SFO,6,320,False,201,ORD,0800,SFO,1040
Locked,199,SFO,5,320,True,950,SFO,0700,SAN,0825
Locked,199,SFO,5,320,False,953,SAN,0915,SFO,1045
Locked,199,SFO,5,320,False,204,SFO,1205,ORD,1820
Locked,199,SFO,6,320,False,231,ORD,0925,LAX,1155
Locked,199,SFO,6,319,False,783,LAX,1300,SEA,1540
Locked,199,SFO,7,320,False,1780,SEA,0705,LAX,0940
Locked,199,SFO,7,320,False,232,LAX,1055,ORD,1655
Locked,199,SFO,8,319,False,211,ORD,1820,SFO,2105
Locked,200,SFO,5,319,True,740,SFO,0700,SEA,0905
Locked,200,SFO,5,319,False,753,SEA,0950,SFO,1155
Locked,200,SFO,5,320,False,744,SFO,1425,SEA,1625
Locked,200,SFO,6,319,True,751,SEA,0615,SFO,0820
Locked,200,SFO,6,319,False,902,SFO,0900,LAS,1030
Locked,200,SFO,7,320,False,491,LAS,0805,LAX,0915
Locked,200,SFO,7,320,False,406,LAX,1035,JFK,1900
Locked,200,SFO,8,320,True,251,JFK,0935,LAS,1235
Locked,200,SFO,8,320,False,251,LAS,1325,SFO,1500
Locked,201,SFO,7,319,True,740,SFO,0700,SEA,0905
Locked,201,SFO,7,319,False,753,SEA,0950,SFO,1155
Locked,201,SFO,7,320,False,744,SFO,1425,SEA,1625
Locked,201,SFO,8,319,True,751,SEA,0620,SFO,0825
Locked,201,SFO,8,319,False,800,SFO,0905,PDX,1050
Locked,201,SFO,9,320,True,84,PDX,0700,SFO,0840
Locked,201,SFO,9,320,False,84,SFO,0940,IAD,1740
Locked,201,SFO,10,320,False,69,IAD,1000,SFO,1305
Locked,202,SFO,7,320,True,950,SFO,0700,SAN,0825
Locked,202,SFO,7,320,False,953,SAN,0915,SFO,1045
Locked,202,SFO,7,320,False,204,SFO,1205,ORD,1820
Locked,202,SFO,8,320,False,241,ORD,1705,LAX,1945
Locked,202,SFO,9,320,False,108,LAX,0800,IAD,1540
Locked,202,SFO,10,320,False,89,IAD,0900,LAX,1150
Locked,202,SFO,10,320,False,929,LAX,1335,SFO,1450
Locked,203,SFO,9,320,True,740,SFO,0700,SEA,0900
Locked,203,SFO,9,320,True,753,SEA,0950,SFO,1155
Locked,203,SFO,9,320,False,714,SFO,1250,DFW,1810
Locked,203,SFO,10,319,False,871,DFW,0705,LAX,0835
Locked,203,SFO,11,319,False,925,LAX,0700,SFO,0820
Locked,203,SFO,11,320,False,352,SFO,0925,BOS,1800
Locked,203,SFO,12,320,False,357,BOS,1855,SFO,2245
Locked,204,SFO,16,320,True,740,SFO,0700,SEA,0900
Locked,204,SFO,16,320,True,753,SEA,0950,SFO,1155
Locked,204,SFO,16,320,False,714,SFO,1250,DFW,1810
Locked,204,SFO,17,319,False,871,DFW,0700,LAX,0830
Locked,204,SFO,17,319,False,474,LAX,1050,LAS,1200
Locked,204,SFO,18,320,False,897,LAS,0700,SFO,0829
Locked,204,SFO,18,320,False,352,SFO,0925,BOS,1800
Locked,204,SFO,19,320,False,357,BOS,1855,SFO,2245
Locked,205,SFO,23,320,True,740,SFO,0700,SEA,0900
Locked,205,SFO,23,320,True,753,SEA,0950,SFO,1155
Locked,205,SFO,23,320,False,714,SFO,1250,DFW,1810
Locked,205,SFO,24,319,True,871,DFW,0700,LAX,0830
Locked,205,SFO,24,319,False,874,LAX,0915,DFW,1410
Locked,205,SFO,25,319,True,871,DFW,0700,LAX,0830
Locked,205,SFO,25,319,False,874,LAX,0915,DFW,1410
Locked,205,SFO,26,319,False,879,DFW,1455,LAX,1620
Locked,205,SFO,26,320,False,941,LAX,1715,SFO,1830
Locked,206,SFO,28,320,True,950,SFO,0700,SAN,0825
Locked,206,SFO,28,320,True,953,SAN,0910,SFO,1045
Locked,206,SFO,28,320,False,924,SFO,1130,LAX,1250
Locked,206,SFO,29,320,False,781,LAX,0730,SEA,1010
Locked,206,SFO,30,320,False,1780,SEA,0705,LAX,0935
Locked,206,SFO,30,320,False,406,LAX,1055,JFK,1920
Locked,206,SFO,31,320,True,251,JFK,0935,LAS,1235
Locked,206,SFO,31,320,False,251,LAS,1325,SFO,1500
Locked,207,SFO,29,320,True,950,SFO,0700,SAN,0825
Locked,207,SFO,29,320,False,953,SAN,0910,SFO,1045
Locked,207,SFO,29,320,False,714,SFO,1250,DFW,1810
Locked,207,SFO,30,319,True,871,DFW,0700,LAX,0830
Locked,207,SFO,30,319,False,874,LAX,0915,DFW,1410
Locked,207,SFO,31,319,True,713,DFW,0800,SFO,0955
Locked,207,SFO,31,319,False,204,SFO,1115,ORD,1725
Locked,207,SFO,32,319,False,1211,ORD,1640,SFO,1925
Locked,208,SFO,29,320,False,202,SFO,0720,ORD,1335
Locked,208,SFO,30,320,False,231,ORD,0925,LAX,1155
Locked,208,SFO,30,320,False,929,LAX,1335,SFO,1450
Locked,208,SFO,30,320,False,746,SFO,1605,SEA,1810
Locked,208,SFO,31,320,True,1780,SEA,0705,LAX,0940
Locked,208,SFO,31,320,False,406,LAX,1035,JFK,1900
Locked,208,SFO,32,320,False,11,JFK,0730,SFO,1110
Locked,209,SFO,30,320,False,710,SFO,0720,DFW,1245
Locked,209,SFO,31,319,True,871,DFW,0720,LAX,0845
Locked,209,SFO,31,319,True,935,LAX,0925,SFO,1045
Locked,209,SFO,31,319,False,910,SFO,1130,LAS,1300
Locked,209,SFO,32,320,False,491,LAS,0805,LAX,0915
Locked,209,SFO,32,320,False,406,LAX,1035,JFK,1900
Locked,209,SFO,33,320,False,11,JFK,0730,SFO,1110
Locked,210,SFO,30,320,False,202,SFO,0720,ORD,1335
Locked,210,SFO,31,320,False,231,ORD,0925,LAX,1155
Locked,210,SFO,31,319,False,783,LAX,1300,SEA,1540
Locked,210,SFO,32,320,False,1780,SEA,0705,LAX,0940
Locked,210,SFO,32,320,False,232,LAX,1055,ORD,1655
Locked,210,SFO,33,320,False,202,SFO,0720,ORD,1335
Locked,210,SFO,33,320,False,201,ORD,0800,SFO,1040
Locked,210,SFO,34,320,False,231,ORD,0925,LAX,1155
Locked,210,SFO,34,319,False,783,LAX,1300,SEA,1540
Locked,210,SFO,35,320,False,1780,SEA,0705,LAX,0940
Locked,210,SFO,35,320,False,232,LAX,1055,ORD,1655
Locked,210,SFO,36,320,False,201,ORD,0800,SFO,1040
Locked,211,SFO,31,320,False,202,SFO,0720,ORD,1335
Locked,211,SFO,32,320,False,231,ORD,0925,LAX,1155
Locked,211,SFO,32,320,False,929,LAX,1335,SFO,1450
Locked,211,SFO,32,320,False,746,SFO,1605,SEA,1810
Locked,211,SFO,33,320,False,1780,SEA,0705,LAX,0940
Locked,211,SFO,33,320,False,406,LAX,1035,JFK,1900
Locked,211,SFO,34,320,False,11,JFK,0730,SFO,1110
Locked,212,SFO,31,320,False,710,SFO,0720,DFW,1245
Locked,212,SFO,32,320,True,715,DFW,1335,SFO,1525
Locked,212,SFO,32,320,False,936,SFO,1620,LAX,1740
Locked,212,SFO,32,319,False,797,LAX,1945,SEA,2220
Locked,212,SFO,33,320,False,759,SEA,1855,SFO,2059
Locked,212,SFO,33,320,False,358,SFO,2255,BOS,0735
Locked,212,SFO,34,320,False,357,BOS,1855,SFO,2245
Locked,213,SFO,1,320,False,202,SFO,0720,ORD,1335
Locked,213,SFO,2,320,False,231,ORD,0925,LAX,1155
Locked,213,SFO,3,320,True,925,LAX,0700,SFO,0820
Locked,213,SFO,3,320,False,22,SFO,0920,JFK,1759
Locked,213,SFO,4,320,True,251,JFK,0945,LAS,1235
Locked,213,SFO,4,320,False,251,LAS,1325,SFO,1455
Locked,214,SFO,1,320,False,710,SFO,0720,DFW,1245
Locked,214,SFO,2,319,False,871,DFW,0720,LAX,0845
Locked,214,SFO,2,319,False,474,LAX,1050,LAS,1200
Locked,214,SFO,3,320,True,897,LAS,0700,SFO,0829
Locked,214,SFO,3,320,False,352,SFO,0925,BOS,1800
Locked,214,SFO,4,320,False,351,BOS,0850,SFO,1240
Locked,215,SFO,3,320,False,202,SFO,0720,ORD,1335
Locked,215,SFO,4,320,False,231,ORD,0925,LAX,1155
Locked,215,SFO,5,320,False,162,LAX,0810,EWR,1630
Locked,215,SFO,6,320,True,161,EWR,0905,LAX,1225
Locked,215,SFO,6,320,False,929,LAX,1335,SFO,1450
Locked,216,SFO,3,320,False,710,SFO,0720,DFW,1245
Locked,216,SFO,4,319,True,871,DFW,0720,LAX,0845
Locked,216,SFO,4,319,True,935,LAX,0925,SFO,1045
Locked,216,SFO,4,319,False,910,SFO,1130,LAS,1300
Locked,216,SFO,5,320,True,897,LAS,0700,SFO,0829
Locked,216,SFO,5,320,False,352,SFO,0925,BOS,1800
Locked,216,SFO,6,320,False,353,BOS,1625,SFO,2015
Locked,217,SFO,4,320,False,202,SFO,0720,ORD,1335
Locked,217,SFO,5,320,False,231,ORD,0925,LAX,1155
Locked,217,SFO,5,319,False,783,LAX,1300,SEA,1540
Locked,217,SFO,6,320,False,1780,SEA,0705,LAX,0940
Locked,217,SFO,6,320,False,232,LAX,1055,ORD,1655
Locked,217,SFO,7,320,True,205,ORD,1430,SFO,1715
Locked,217,SFO,7,320,True,918,SFO,1810,LAS,1940
Locked,217,SFO,7,320,False,917,LAS,2025,SFO,2155
Locked,218,SFO,4,320,False,710,SFO,0720,DFW,1245
Locked,218,SFO,5,319,False,713,DFW,0700,SFO,0855
Locked,218,SFO,5,320,False,924,SFO,1105,LAX,1225
Locked,218,SFO,6,320,False,108,LAX,0825,IAD,1610
Locked,218,SFO,7,320,False,67,IAD,0700,SFO,1005
Locked,219,SFO,5,320,False,710,SFO,0720,DFW,1245
Locked,219,SFO,6,319,True,713,DFW,0700,SFO,0855
Locked,219,SFO,6,319,False,800,SFO,0935,PDX,1120
Locked,219,SFO,7,319,True,805,PDX,0700,SFO,0845
Locked,219,SFO,7,319,False,84,SFO,0940,IAD,1740
Locked,219,SFO,8,320,False,77,IAD,1835,SFO,2140
Locked,220,SFO,6,320,False,202,SFO,0720,ORD,1335
Locked,220,SFO,7,320,False,231,ORD,0925,LAX,1155
Locked,220,SFO,7,319,False,783,LAX,1300,SEA,1540
Locked,220,SFO,8,320,True,1780,SEA,0705,LAX,0935
Locked,220,SFO,8,320,False,406,LAX,1035,JFK,1900
Locked,220,SFO,9,320,True,251,JFK,0935,LAS,1235
Locked,220,SFO,9,320,False,251,LAS,1325,SFO,1500
Locked,221,SFO,6,320,False,710,SFO,0720,DFW,1245
Locked,221,SFO,7,319,True,713,DFW,0700,SFO,0855
Locked,221,SFO,7,319,False,800,SFO,0935,PDX,1120
Locked,221,SFO,8,320,True,84,PDX,0700,SFO,0840
Locked,221,SFO,8,320,False,84,SFO,0940,IAD,1740
Locked,221,SFO,9,320,False,89,IAD,0900,LAX,1150
Locked,221,SFO,9,320,False,929,LAX,1335,SFO,1450
Locked,222,SFO,7,320,False,202,SFO,0720,ORD,1335
Locked,222,SFO,8,320,False,231,ORD,0835,LAX,1115
Locked,222,SFO,8,320,False,783,LAX,1320,SEA,1600
Locked,222,SFO,9,319,True,751,SEA,0620,SFO,0825
Locked,222,SFO,9,319,False,136,SFO,0935,PHL,1750
Locked,222,SFO,10,319,False,143,PHL,1720,SFO,2040
Locked,223,SFO,8,320,False,710,SFO,0720,DFW,1240
Locked,223,SFO,9,319,True,871,DFW,0700,LAX,0830
Locked,223,SFO,9,319,False,874,LAX,0915,DFW,1410
Locked,223,SFO,10,319,True,713,DFW,0800,SFO,0955
Locked,223,SFO,10,319,False,204,SFO,1115,ORD,1725
Locked,223,SFO,11,319,False,1211,ORD,1640,SFO,1925
Locked,223,SFO,15,320,False,710,SFO,0720,DFW,1240
Locked,223,SFO,16,319,True,871,DFW,0700,LAX,0830
Locked,223,SFO,16,319,False,874,LAX,0915,DFW,1410
Locked,223,SFO,17,319,True,713,DFW,0800,SFO,0955
Locked,223,SFO,17,319,False,204,SFO,1115,ORD,1725
Locked,223,SFO,18,319,False,1211,ORD,1640,SFO,1925
Locked,223,SFO,22,320,False,710,SFO,0720,DFW,1240
Locked,223,SFO,23,319,True,871,DFW,0700,LAX,0830
Locked,223,SFO,23,319,False,874,LAX,0915,DFW,1410
Locked,223,SFO,24,319,True,713,DFW,0800,SFO,0955
Locked,223,SFO,24,319,False,204,SFO,1115,ORD,1725
Locked,223,SFO,25,319,False,1211,ORD,1640,SFO,1925
Locked,224,SFO,9,320,True,710,SFO,0720,DFW,1240
Locked,224,SFO,9,320,False,715,DFW,1335,SFO,1530
Locked,224,SFO,9,DHD,False,910,SFO,1800,LAS,1930
Locked,224,SFO,10,320,True,491,LAS,0805,LAX,0915
Locked,224,SFO,10,320,False,232,LAX,1010,ORD,1610
Locked,224,SFO,11,320,False,231,ORD,0835,LAX,1115
Locked,224,SFO,11,320,False,783,LAX,1320,SEA,1600
Locked,224,SFO,12,320,True,755,SEA,1450,SFO,1655
Locked,224,SFO,12,320,True,1920,SFO,1740,LAX,1855
Locked,224,SFO,12,320,False,1949,LAX,1940,SFO,2055
Locked,225,SFO,10,320,False,710,SFO,0720,DFW,1240
Locked,225,SFO,11,319,False,713,DFW,0725,SFO,0920
Locked,225,SFO,11,320,False,744,SFO,1045,SEA,1245
Locked,225,SFO,12,320,False,753,SEA,0950,SFO,1155
Locked,225,SFO,12,320,False,1178,SFO,1425,EWR,2255
Locked,225,SFO,13,320,False,193,EWR,1729,SFO,2120
Locked,226,SFO,12,320,False,710,SFO,0720,DFW,1240
Locked,226,SFO,13,319,True,871,DFW,0700,LAX,0830
Locked,226,SFO,13,319,False,874,LAX,0915,DFW,1410
Locked,226,SFO,14,319,True,713,DFW,0800,SFO,0955
Locked,226,SFO,14,319,False,204,SFO,1115,ORD,1725
Locked,226,SFO,15,319,False,211,ORD,1820,SFO,2105
Locked,226,SFO,19,320,False,710,SFO,0720,DFW,1240
Locked,226,SFO,20,319,True,871,DFW,0700,LAX,0830
Locked,226,SFO,20,319,False,874,LAX,0915,DFW,1410
Locked,226,SFO,21,319,True,713,DFW,0800,SFO,0955
Locked,226,SFO,21,319,False,204,SFO,1115,ORD,1725
Locked,226,SFO,22,319,False,211,ORD,1820,SFO,2105
Locked,227,SFO,13,320,False,710,SFO,0720,DFW,1240
Locked,227,SFO,14,319,True,871,DFW,0700,LAX,0830
Locked,227,SFO,14,319,False,874,LAX,0915,DFW,1410
Locked,227,SFO,15,319,False,713,DFW,0800,SFO,0955
Locked,227,SFO,15,319,False,204,SFO,1115,ORD,1725
Locked,227,SFO,16,320,False,241,ORD,1705,LAX,1945
Locked,227,SFO,16,320,False,947,LAX,2040,SFO,2155
Locked,227,SFO,20,320,False,710,SFO,0720,DFW,1240
Locked,227,SFO,21,319,True,871,DFW,0700,LAX,0830
Locked,227,SFO,21,319,False,874,LAX,0915,DFW,1410
Locked,227,SFO,22,319,False,713,DFW,0800,SFO,0955
Locked,227,SFO,22,319,False,204,SFO,1115,ORD,1725
Locked,227,SFO,23,320,False,241,ORD,1705,LAX,1945
Locked,227,SFO,23,320,False,947,LAX,2040,SFO,2155
Locked,227,SFO,27,320,False,710,SFO,0720,DFW,1240
Locked,227,SFO,28,319,True,871,DFW,0700,LAX,0830
Locked,227,SFO,28,319,False,874,LAX,0915,DFW,1410
Locked,227,SFO,29,319,False,713,DFW,0800,SFO,0955
Locked,227,SFO,29,319,False,204,SFO,1115,ORD,1725
Locked,227,SFO,30,320,False,241,ORD,1705,LAX,1945
Locked,227,SFO,30,320,False,947,LAX,2040,SFO,2155
Locked,228,SFO,14,320,False,710,SFO,0720,DFW,1240
Locked,228,SFO,15,319,True,871,DFW,0705,LAX,0835
Locked,228,SFO,15,319,False,874,LAX,0915,DFW,1410
Locked,228,SFO,16,319,True,713,DFW,0800,SFO,0955
Locked,228,SFO,16,319,False,204,SFO,1115,ORD,1725
Locked,228,SFO,17,320,False,231,ORD,0835,LAX,1115
Locked,228,SFO,17,320,False,929,LAX,1335,SFO,1450
Locked,228,SFO,21,320,False,710,SFO,0720,DFW,1240
Locked,228,SFO,22,319,True,871,DFW,0705,LAX,0835
Locked,228,SFO,22,319,False,874,LAX,0915,DFW,1410
Locked,228,SFO,23,319,True,713,DFW,0800,SFO,0955
Locked,228,SFO,23,319,False,204,SFO,1115,ORD,1725
Locked,228,SFO,24,320,False,231,ORD,0835,LAX,1115
Locked,228,SFO,24,320,False,929,LAX,1335,SFO,1450
Locked,229,SFO,17,320,False,710,SFO,0720,DFW,1240
Locked,229,SFO,18,319,True,713,DFW,0725,SFO,0920
Locked,229,SFO,18,319,False,956,SFO,1005,SAN,1135
